temp_max;temp_avg;temp_min;prec;wd;ws;atmos_pres_avg;atmos_pres_min;atmos_pres_max;rh;ceil_hgt;visibility;FMA
23.7;21.35;20;0;275;3.1;1018.55;1017.8;1019.3;64.43;22000;20632.5;0
23.1;21.75;20.4;0;285;3.6;1018.75;1018.2;1019.3;68.05;12800;37500;0
22;20.83;18.6;0;230;3.6;1019.85;1018.4;1021.3;75.67;8033.33;30421.67;0
24;22.37;18.4;0;234.44;5.1;1021.85;1021.4;1022.3;73.08;22000;16054.17;0
24;22.3;19;0;241.43;5.7;1018.41;1017.506667;1019.283937;66.93;22000;10855.5;0
25;22.59;19.9;0;86;11.3;1017.8;1017.4;1018.2;54.12;22000;19012;0
25;22.75;19.8;0;122.5;11.8;1013.4;1013;1013.8;45.96;22000;17012;0
24;21.73;18.1;0;238.89;3.6;1013.2;1011.8;1014.6;54.18;22000;16875.5;0
24;22.27;19;0;175;3.6;1018.6;1017.2;1020;68.97;22000;13862.22;0
25;22.88;19;0;239.09;5.7;1019.3;1018.3;1020.3;70.23;22000;14235.42;0
24.2;22.26;18.9;0;237.5;5.7;1019.3;1018.9;1019.7;73.88;22000;15712.92;0
25;22.63;19.1;0;240;5.1;1020.05;1019;1021.1;68.61;22000;15580.45;0
24;21.94;19.7;0;181;4.6;1021.8;1020.9;1022.7;65.53;20256.67;16054.17;0
24;22.01;19;0;248.89;4.1;1020.35;1020;1020.7;68.08;22000;14387.5;0
25;22.53;19.6;0;221.67;4.1;1018.25;1017.9;1018.6;69.26;20068.18;13307.73;0
24;22.5;19.6;0;195.71;4.1;1016.5;1016.3;1016.7;56.56;20791.67;13554.17;0
23;21.85;19;0;231;5.1;1016.65;1015.7;1017.6;63.85;22000;13762.27;0
24;21.6;18;0;241.25;4.6;1018.25;1017.5;1019;64.43;22000;13554.17;0
25;22.68;19;0;205;6.2;1018.65;1018;1019.3;61.05;22000;13554.17;0
24;21.71;18;0.8;195;6.2;1019.85;1019.4;1020.3;52.05;22000;13762.27;0
25;22.68;19;0;170;6.2;1021.3;1020.5;1022.1;56.16;22000;14012;0
24;22.12;19;0;270;3.1;1022.05;1021.9;1022.2;62.24;22000;14012;0
24;22.22;20;0.5;105;10.3;1018.37;1017.2;1019.2;59.74;22000;15428.33;0
25;23.2;20;0;280;6.2;1017.17;1016.1;1018.1;57.59;22000;14387.5;0
25;22.48;19;0;240;6.2;1016.07;1015;1017.1;62.56;22000;15220.83;0
22;19.48;17;1;44.29;9.3;1018.4;1017.3;1019.6;55.19;22000;14387.5;0
22;19.5;17;2;170;8.7;1019.33;1018.1;1020.4;59.74;20062.73;14671.36;0
23;20.26;17;0;261;8.7;1014.63;1012;1016.6;59.61;18210;16489.55;0
23;20.45;17.7;0;175;5.1;1011.7;1009.8;1012.8;57.1;22000;14216.82;0
22;19.3;16.1;0;182.5;6.2;1018.4;1017.1;1019.3;54.21;22000;17198.75;0
22;19.18;16;0;200;3.6;1020.13;1019.4;1020.8;62.57;20068.18;17192.73;0
20;18.77;17;0;160;3.6;1021.4;1020.7;1022.6;56.96;9954.17;17720.83;0
21;19.61;17.6;0;154.29;4.6;1022;1021.2;1022.7;61.97;12422;19012;0
22;19.98;17;0;211.11;3.6;1020.47;1019;1021.4;69.71;20466.67;16887.5;0
22;20.1;16;0;228.75;4.1;1018.17;1017.4;1019.1;62.2;20254.17;18554.17;0
22;19.65;16;0;242.31;5.7;1017.77;1017;1018.8;70.7;19833.33;17076.67;0
25;22.48;16.1;0;100;4.6;1020.7;1019.4;1022;41.22;22000;13250;0
25;23.58;22;0;78.89;4.6;1020.77;1019.9;1022.2;28.96;22000;15750;0
24.2;22.83;21;0;73.75;4.1;1020.03;1019.6;1020.9;30.75;22000;14918.18;0
23;21.17;17.9;0;235.71;5.1;1020.33;1019.5;1021.5;53.4;22000;13705;0
21;19.53;17.1;0;296.67;5.1;1019.83;1019.4;1020.5;71.2;20087.27;15580.45;0
22;19.65;16;0;238.89;4.6;1016.7;1015.1;1017.7;68.78;22000;13818.75;0
24;20.86;17;0;215;3.1;1013.47;1012.3;1014.1;59.63;22000;13894.17;0
22;20.49;17;0;211;18.5;1013.6;1013;1014.5;75.65;22000;13515.83;0
22;19.57;16.4;0;213.33;5.7;1017.2;1016.3;1018.3;76.6;20818.18;11507.92;0
22;20.03;17;0;222.5;3.6;1017.17;1015.8;1017.9;80.45;22000;12265.83;0
22;19.28;15;0;254;5.1;1015.23;1014;1016.2;59.66;22000;13307.73;0
21;19.14;17;0;255;4.6;1014.83;1014.1;1015.3;69.06;22000;13206.11;0
20.8;19.49;18.2;0.3;238.75;4.1;1017.6;1016.4;1018.3;65.87;19655.56;13448.75;0
21;19.42;18;0.3;187.5;5.1;1019.6;1018.6;1020.9;58.65;18218.18;12853.18;0
23;20.12;17;0;140;6.2;1017.67;1016.7;1018.4;53.28;22000;13762.27;0
21;19.32;18;0;160;5.7;1017.9;1017.3;1018.8;55.94;22000;14387.5;0
21;18.75;16;0;238.75;3.6;1017.87;1017.3;1018.7;65.23;22000;14387.5;0
20;18;16;0;228;7.2;1017.57;1017.1;1018.1;62.48;16800;13554.17;0
20;17.45;15;0;222;4.6;1019.67;1018.1;1021;54.12;11912.5;13554.17;0
19;17.26;16;0;107.5;3.1;1019.87;1019.1;1021.3;63.69;3424;13012;0
18.1;17.49;16;0;170;1.5;1019.17;1018.5;1020.5;63.3;5254.55;14671.36;0
20;17.58;14;0;235;5.7;1019.6;1018.7;1020.4;63.38;16790;16489.55;0
21;18.26;15;0;252;5.1;1020;1019.4;1021;62.16;22000;16489.55;0
19;17.58;16;0;146.67;4.1;1022.7;1021.6;1023.8;58.95;10621.82;12968.18;0
19;17.26;15;0;164;6.2;1022.87;1021.6;1024;58.62;15016.67;12720.83;0
18.9;16.85;14;0;247.14;4.1;1022.03;1021.1;1023;68.61;17290;14012;0
19;17.65;14;0;240.83;4.6;1021.43;1020.9;1022.3;69.82;7968.33;16054.17;0
18.5;17.45;16.8;0;112;4.1;1021.53;1020.9;1022.6;76.45;6332.5;15220.83;0
19.3;17.85;16;0;148.18;4.6;1021.7;1020.4;1023.2;77.15;18478.33;14804.17;0
21;18.03;15;0;246;5.7;1021.37;1020.3;1022.2;75.32;15016.67;17304.17;0
21;18.82;16;0;110;6.7;1020.7;1019.5;1021.3;61.28;18733.33;18554.17;0
19;17.28;16;0;135;7.2;1019.93;1019.6;1020.4;61.83;11562.5;16470.83;0
19;17.38;16;0;21.43;4.6;1021.5;1021;1022.5;62.22;8218.33;16054.17;0
20;17.74;16;0;92;6.7;1022.87;1022.5;1023.6;59.9;20087.27;16944.09;0
19;17.57;15;0;96.25;8.2;1024.57;1023.9;1025.6;58.31;22000;16944.09;0
22;19.29;16;0;175;5.7;1021.17;1019.6;1022.2;69.42;22000;18307.73;0
20;18.68;17;0;105;7.7;1019.13;1018.3;1020.1;69.18;20081.82;10871.82;0
19;17.42;15;0.3;81.67;7.7;1020.73;1019.4;1022;67.95;22000;15220.83;0
18.4;16.6;14;0;138.57;3.6;1023.5;1022.7;1024.6;59.36;22000;13554.17;0
18;16.12;15;0;180;3.6;1021.7;1020.3;1023.1;70.54;4316.67;12720.83;0
17;15.63;14;0.5;198.75;4.6;1019.87;1018.5;1021.1;72.06;10518.18;13307.73;0
19;17.5;15;0;95;7.7;1020.83;1020.2;1021.9;50.55;22000;13710.56;0
19;17.34;15;0;88.46;5.7;1021.23;1020.9;1021.5;49.8;22000;10594.17;0
20;17.52;15;0;195;3.1;1021.87;1021;1023;41.45;19572.73;10250;0
20;17.02;13;0;236.36;3.1;1019.3;1017.2;1020.4;55.61;19572.73;10750;0
19;16.75;15;11.2;230;6.2;1013.43;1011.1;1014.7;81.17;9145;12012;0
19.2;17.85;16;21.1;240;6.7;1011.87;1010.7;1013.2;82.32;20068.18;13762.27;1
19;17.38;14;0;250;5.7;1012.07;1010.1;1013.4;80.12;22000;13970.83;0
19;17.66;16;2;273.85;9.8;1008.93;1007.2;1010.1;72.05;20221.67;12720.83;0
20;17.79;15;0;261.67;6.7;1012.93;1011.1;1014.6;74.78;18136.36;16489.55;0
18;16.73;15;0.3;165;3.1;1014.87;1014.1;1016.1;82.62;15089.17;13554.17;0
17.4;17.05;16.8;46;246.67;9.3;1012.97;1012.2;1014;93.05;2218.18;2654.55;1
20;18.25;15.6;23.1;170;2.6;1017.83;1016.2;1019.2;73.38;22000;12607.08;1
21;18.72;15;0;223.33;4.6;1019.9;1019.9;1019.9;56.99;22000;13659.58;0
22;19.46;15;0;175;1.5;1020.93;1020.2;1022.2;64.92;19572.73;12645.45;0
20;18.65;16;0;239;4.6;1021.67;1020.9;1023.1;63.07;19572.73;10750;0
19;17.06;15;0;250;5.1;1022.03;1021.3;1023.2;73.72;17750;16054.17;0
19;17.48;15;0;170;4.1;1020.8;1019.6;1021.9;54.72;22000;16054.17;0
19;17.25;15;0;247.5;5.1;1018.63;1017.5;1019.9;61.13;13662;16192.73;0
18;16.24;14;0;150;3.1;1018.6;1017.9;1019.3;60.44;10088.57;18307.73;0
20;16.73;13;0;230;5.1;1018.13;1017.1;1019.3;59.39;19688.89;20125.91;0
17.9;15.83;14;0;278.46;6.2;1016.47;1014.6;1017.6;73.02;14886.67;12093.33;0
19;17.43;15.1;15;20;9.8;1017.93;1015.6;1019.5;63.79;22000;19585.5;1
19;16.95;14;1;122.5;6.2;1022;1020.8;1023.9;57.51;15011.67;17304.17;0
18;15.45;13;0;256.25;7.7;1023.93;1021.2;1025.4;58.52;22000;15220.83;0
18;16.07;13;0;246.67;7.2;1025.57;1024.8;1027;66.42;22000;14273.75;0
18;16.12;13;0;233;5.1;1024.3;1022.6;1025.8;72.65;13188.33;14387.5;0
19;17.02;14;0;290;4.1;1020.4;1020.2;1020.5;58.85;11551.25;12904.58;0
18;16.43;14;0;63.33;5.1;1023.57;1022.2;1024.8;51.5;22000;14671.36;0
20;17.65;15;0;260;5.7;1024.77;1023.9;1026.5;62.14;22000;14387.5;0
19;18.34;16.8;0;236;5.7;1026.35;1026;1026.7;60.29;22000;12826.25;0
19;16.48;14;0;243.75;4.1;1026.8;1026.8;1026.8;79.84;16661.25;12968.18;0
20;17.89;15.2;0;85;7.7;1022.57;1021.7;1023.4;65.15;19638.89;14387.5;0
19;16.34;13;0;264;5.1;1026.27;1024.9;1027.7;63.02;22000;14387.5;0
19;16.55;13;0;165;4.1;1027.97;1026.9;1029.5;60.65;22000;14671.36;0
20;17.02;14;0;232.22;3.6;1028.17;1027.1;1029.2;76.18;22000;14387.5;0
19;17.2;15;0;218.89;2.6;1024.33;1022.7;1025.6;83.65;13120.83;13554.17;0
19;17.18;14;0;165;3.1;1021.5;1020.1;1022.7;80.22;22000;14387.5;0
19;17.82;16;0;90;6.7;1022.13;1021.6;1022.8;65.15;20095.45;12720.83;0
19;16.78;13;0;234.29;5.7;1023.03;1022.3;1024;69.96;19905;16489.55;0
19;16.07;13;0;228.75;4.1;1021.4;1020.5;1022.1;79.31;19572.73;12416.67;0
18;16.15;13.9;0;140;2.6;1019.3;1017.9;1020.5;86.65;22000;10099.58;0
18;16.39;15;12.9;186.25;9.8;1017.83;1016.5;1018.6;74.49;11370;13948.75;0
18;15.92;13;1;250;6.2;1020.4;1019;1021.7;57.68;20266.67;15220.83;0
17;15.85;15;12.9;283.64;9.8;1011.27;1008.6;1013.3;94.29;480;8232.5;0
20;17.99;15;9.9;197.14;4.1;1011;1008.8;1012.4;59.36;22000;13554.17;0
19;16.94;13;0;257.27;7.2;1014.95;1014.1;1015.8;64.76;19890;15580.45;0
20;17.22;14;0;215.71;8.7;1015.7;1015.1;1016.8;59.38;22000;13762.27;0
17.2;15.87;14.6;6.1;269;12.3;1012;1009.2;1013.6;74.22;9166;11650.56;0
18;15.86;13;0;33.33;7.7;1018.03;1015.5;1019.5;59.63;22000;17398.64;0
18;15.49;12;0;200;3.1;1023;1021.8;1024.6;62.37;20109.09;17398.64;0
18;16.02;12.8;0;205;3.6;1023.73;1022.8;1025.1;72.91;22000;17304.17;0
18;15.92;12.8;0;128.89;4.6;1022.63;1022.4;1023.1;79.61;14201.82;15637.5;0
19;16.32;13;0;230;5.7;1021.9;1020.7;1023.2;80.48;22000;15580.45;0
20;17.54;13;0;235;4.1;1019.17;1017.8;1020.1;77.56;22000;12853.18;0
20;17.58;13;0;220;3.6;1016;1015;1017;63.88;22000;12232.73;0
19;17.13;14;0;217.78;7.7;1013.27;1012.8;1014.2;71.81;22000;12099.17;0
19;16.69;13;0;278;4.1;1013.43;1012.5;1014.5;66.68;22000;16887.5;0
20;17.38;15;0;200;6.7;1013.5;1013.1;1014.2;55.62;22000;16887.5;0
20;17.73;15;0;285;13.9;1015.13;1013.8;1016.2;65.78;22000;14387.5;0
19;17.19;13.8;0;243.33;6.2;1019.33;1017.8;1020.4;75.16;22000;13554.17;0
19;16.97;14;0;77.14;6.7;1021.23;1020.7;1022.1;56.22;11650;14671.36;0
18;16.55;14;0;231.11;5.7;1019.67;1018.7;1021;54.31;11637.5;14387.5;0
18;16.01;12;0;223.64;6.7;1017.67;1016.8;1018.8;63.38;6775;15220.83;0
18;15.88;12;0;165;5.1;1019.9;1018.7;1021.4;67.33;19920;16470.83;0
18;16.18;13;0;228;3.6;1019.13;1017.4;1020.5;69.93;22000;14216.82;0
19;16.62;13;0;166.25;6.2;1013.87;1012.5;1014.8;68.05;22000;11887.5;0
18.3;16.42;13.3;0;203.33;6.2;1010.87;1009.6;1011.9;70.67;4741.67;12398.64;0
18;16.53;13;0;243.75;5.7;1010.27;1009.6;1011.2;68.15;22000;13012;0
18;16.35;12.9;0;236.67;5.1;1011.37;1010.6;1012.9;68.22;22000;13554.17;0
19;16.33;13;1.5;248.89;6.7;1013.03;1012;1013.6;69.68;13740;15580.45;0
19;16.48;13;0.5;190;4.6;1017.8;1016.7;1018.7;74.75;20109.09;16054.17;0
18.3;16.33;14;1;211.67;2.6;1019.37;1018.4;1020.5;77.08;8018.33;14387.5;0
18;15.73;13;1;220;4.1;1018.9;1018.1;1019.7;71.79;11450;14856.88;0
18;15.68;13;0;41.67;9.8;1022.9;1021.7;1023.6;50.8;18495.83;16054.17;0
20;16.99;14;0;173.75;6.7;1025.1;1023.9;1026.4;52.75;22000;16054.17;0
19;16.93;14;0;345;6.2;1022.83;1021.3;1024.3;64.18;19362.5;15428.33;0
19;17.09;15;0;161.43;7.7;1019.93;1017.5;1021.2;60.83;16800;13554.17;0
17.4;16.4;15;0;245.71;3.1;1016.07;1013.9;1017.2;75.82;10447.27;16054.17;0
17;15.71;15;0;145;2.6;1012.67;1012;1013.9;85.84;940;11532.08;0
19;16.79;13;5.1;204;3.1;1013.43;1012.9;1014.3;78.49;22000;20983.89;0
22;19.08;15;0;228.33;3.1;1012.53;1011.2;1013.3;65.07;22000;17936.88;0
24;21.06;17;0;171.43;2.6;1010.5;1008.9;1011.7;54.56;19572.73;11250;0
28;25.02;21.4;0;235;3.6;1011.03;1010;1012;33.13;22000;9000;0
24;22.13;19;0;220;3.6;1013;1012.4;1014;54.25;22000;11432.92;0
24;21.03;18;0;217.5;5.1;1014.2;1013;1015.4;61.06;22000;10863.75;0
29;26.18;21.2;0;99;6.2;1011.9;1010.5;1012.7;32.31;22000;6833.33;0
24.5;21.19;18;0;184.29;5.1;1008.57;1007.3;1009.2;59.82;22000;10033.33;0
19;18.15;16.2;1;247.5;6.7;1008;1007.2;1009.1;89.43;4218.18;11470.83;0
20.8;18.68;17;8.1;242;6.7;1008.63;1008;1009.6;87.22;7353.33;10416.25;0
21;18.96;16;0;201.67;4.1;1013.6;1013.3;1013.9;79.21;19343.75;12470.83;0
21;18.98;16;0;181.11;4.1;1016;1015;1017;57.04;19705.56;15220.83;0
22;20.17;17;0;122.5;6.7;1016.9;1015.9;1017.8;56.12;22000;13137.5;0
21;18.8;15;0;218.57;4.6;1016.6;1015.6;1017.6;76.45;22000;12304.17;0
20;18.17;16.8;0;250;5.1;1015;1014.2;1015.8;59.6;3800;16539.44;0
19;17.25;13;0;195;3.1;1013.07;1011.8;1014.2;56.42;17840;14690.42;0
21;18.05;14;0;247.69;5.7;1012.03;1011.2;1012.8;58.02;22000;13970.83;0
20;17.98;15;0;235.56;5.1;1010.9;1010.1;1011.7;66.12;13692;14387.5;0
19;16.7;13.6;4;120;4.6;1010.27;1009.6;1011.1;68.78;22000;20903.57;0
20;17.66;14;4;270;5.7;1012.45;1012.2;1012.7;60.6;22000;12720.83;0
20;18.02;14;2;241.11;3.6;1015.1;1013.9;1016.3;62.47;22000;14804.17;0
18;16.59;14;0;223.75;3.6;1017.95;1017.3;1018.6;56.29;11572.5;14387.5;0
18;16.62;15;0;238.75;3.6;1016.7;1016.1;1017.3;60.69;1566.67;15012;0
20;18.28;15;0;188.33;3.6;1018;1017.2;1018.8;54.71;22000;17398.64;0
20;18.17;15;0;212.5;4.1;1020.15;1019.3;1021;56.43;20241.67;16054.17;0
20.3;18.38;15;0;270;6.2;1019.85;1019;1020.7;65.38;16717.5;16054.17;0
21;18.63;15;0;233.64;5.7;1018.2;1018.2;1018.2;68.33;22000;15220.83;0
21;17.95;14;0;250;5.1;1016.85;1016.8;1016.9;72.63;22000;10042.27;0
21;18.8;14;0;225.56;4.1;1018.41;1017.506667;1019.283937;71.06;22000;10309.5;0
21;19.21;16;0;240;6.7;1015.1;1015.1;1015.1;69.41;22000;10363.33;0
20;18.87;16;0;226.67;3.6;1014.45;1013.8;1015.1;66.75;22000;9624.58;0
20;18.39;15.6;0;220;3.6;1015.2;1014.1;1016.3;60.92;22000;14387.5;0
22;19.13;15.6;0;98.33;9.8;1017.1;1017.1;1017.1;54.48;22000;14492.92;0
21;18.33;15;0;245.56;6.2;1018.85;1017.6;1020.1;63.5;22000;17720.83;0
21;19.27;16;0;35;6.2;1017.7;1017.7;1017.7;56.83;22000;14492.92;0
22;18.63;14.8;0;320;6.2;1017.35;1016.6;1018.1;61.27;22000;18307.73;0
21;18.26;14.9;0;221.67;4.6;1016.8;1016.8;1016.8;65.25;22000;14786.36;0
20;18.48;15;0;220;4.1;1019.55;1019;1020.1;54.06;16792.5;17720.83;0
20;17.93;15.8;0;222.22;5.1;1021.05;1020.1;1022;67.72;9436;15220.83;0
20.2;18.13;14;0;219;5.7;1022.2;1021.7;1022.7;66.03;22000;14804.17;0
21.1;18.84;15.1;0;194.29;6.2;1020.15;1019.1;1021.2;61.45;22000;14671.36;0
22;18.91;14.9;0;235;4.6;1021.6;1020.8;1022.4;67.43;22000;13970.83;0
21;19.44;15.8;0;233.64;5.7;1022.85;1022;1023.7;69.33;22000;14216.82;0
23;20.6;16.5;0;210;6.7;1020.85;1020.6;1021.1;59.45;22000;13970.83;0
21;19.18;15.8;0;249;6.2;1016.95;1016.7;1017.2;72.62;6851.43;14671.36;0
21;18.12;14;0;225.71;4.6;1013.5;1013.1;1013.9;74.35;17227.78;14092.73;0
20;18.43;14.9;0;227;4.1;1015.35;1013.6;1017.1;73.54;11297;12720.83;0
21;18.92;16;0;260;5.7;1019.3;1018.7;1019.9;61.99;22000;12720.83;0
20.3;18.11;16;0;261.43;5.7;1019.75;1019.6;1019.9;59.93;12685.56;14387.5;0
20;18.36;15;0;30;6.7;1021.25;1020.6;1021.9;48.76;22000;13762.27;0
21;18.5;14.9;0;223.33;4.1;1021.05;1020.5;1021.6;52.97;22000;15220.83;0
20;18.28;14.1;0;242;6.2;1021.8;1021.5;1022.1;61.96;22000;16054.17;0
20;18.18;14.4;0;207.14;4.6;1021.95;1021.4;1022.5;68.04;22000;14387.5;0
20;18.25;15;0;217.78;5.7;1019.2;1019.2;1019.2;72.37;22000;11879.17;0
20;18.45;16;0;225.71;4.6;1015.8;1015.6;1016;70.21;11387;13554.17;0
21;18.91;15.8;0;205;4.6;1015.9;1015.6;1016.2;61.49;19914;13970.83;0
20;18.73;14.8;0;214.44;6.2;1016.5;1015.8;1017.2;66.62;22000;12720.83;0
21;18.97;14.9;0;230;6.2;1018.35;1017.7;1019;67.31;22000;12379.58;0
23;20.41;17;0;220;3.1;1018.8;1018.8;1018.8;64.48;19572.73;11575;0
27;20.78;17;0;233.33;4.1;1015.7;1015.3;1016.1;65.41;14696.67;12402.5;0
22;20.26;17.1;0;193.75;4.6;1014.4;1013.4;1015.4;67.18;19572.73;11583.33;0
22;19.59;16;0;236.36;3.6;1016.5;1016.5;1016.5;67.93;22000;14151.67;0
22;18.94;15;0;200;4.1;1015.5;1014.9;1016.1;62.81;22000;17563.18;0
20;18.46;16;0;198.33;3.1;1015.85;1015.3;1016.4;78.22;12841.43;17720.83;0
21;19.68;17;0;239;5.1;1017.55;1016.6;1018.5;70.1;17347.78;17720.83;0
21;19.44;15.3;0;250;5.1;1019.7;1019.7;1019.7;56.97;22000;14492.92;0
22;19.25;15.8;0;231;4.6;1020.9;1020.9;1020.9;68.85;22000;14786.36;0
21;19.28;16;0;235;4.6;1017.6;1017.6;1017.6;66.56;11405;14492.92;0
21;19.58;17;0;236.36;4.6;1016.1;1015.1;1017.1;65.31;9639.17;12720.83;0
22;19.84;16;0;237.5;5.7;1017.55;1016.8;1018.3;70.25;22000;13137.5;0
23;20.58;17.5;0;233.33;4.6;1019.25;1018.9;1019.6;69.34;19325;13970.83;0
21;19.32;16.8;0;212;5.1;1018.6;1018.2;1019;62.9;6186.25;14387.5;0
21;19.44;16.9;0;242;5.1;1016.4;1016.1;1016.7;54.54;17840;15637.5;0
22;19.66;16.7;0;250;9.8;1015.7;1015.5;1015.9;60.94;16725;16944.09;0
23;20.11;16.3;0;220.83;7.2;1015.95;1015.6;1016.3;59.83;22000;16054.17;0
23;20.53;15.3;0;255;6.2;1020.45;1019.6;1021.3;51.16;22000;16887.5;0
21;19.22;16;0;170;6.7;1019.85;1019.2;1020.5;58.88;19007.14;16054.17;0
20;19.23;15.9;0;240;3.6;1019.6;1018.8;1020.4;66.33;951.43;16887.5;0
22;19.67;16.4;0;245.56;4.6;1019.5;1018.9;1020.1;65.35;22000;15220.83;0
21.7;19.59;16;0;249.17;5.1;1017.25;1017.2;1017.3;66.09;22000;14387.5;0
21;19.52;16;0;196.25;3.6;1014.2;1014.2;1014.2;72.08;22000;12826.25;0
23;20.89;17.1;0;231.11;4.6;1012.85;1012;1013.7;66.65;19572.73;11583.33;0
23;20.71;17.7;0;235;4.6;1013.85;1013.8;1013.9;65.39;22000;12108.64;0
22;20.09;16.5;0;202.22;2.6;1014.1;1013.2;1015;73.12;22000;11735.42;0
22;19.67;15.3;0;206.67;4.1;1016.35;1015.5;1017.2;74.64;19860;14273.75;0
22;19.87;15.7;0;225.71;6.2;1017.45;1016.9;1018;70.54;19328.75;15332.27;0
21;19.44;17;0;244.17;4.6;1018.8;1018.2;1019.4;78.29;9196;16054.17;0
22;20.39;17;0;237.78;4.1;1018.1;1017.6;1018.6;71;22000;15220.83;0
22;20.21;16.4;0;223.33;4.6;1018.85;1018.5;1019.2;68.98;22000;17493.33;0
23;21.06;17.1;0;238.75;4.1;1017.75;1017.3;1018.2;64.94;19385;19012;0
21;19.99;17;0;172.86;4.6;1017;1016.1;1017.9;69.3;13614;18307.73;0
23;20.81;17;0;238;5.7;1018;1017.4;1018.6;69.91;22000;17720.83;0
23;20.54;16.8;0;210;5.1;1019.75;1019;1020.5;70.65;22000;17493.33;0
24;21.23;17.8;0;241;4.6;1019.4;1019;1019.8;71.53;22000;17720.83;0
24;22.39;19;0;234.55;4.1;1017.6;1017.6;1017.6;65.26;19572.73;15750;0
26;23.13;20;0;233;6.2;1013.7;1013.1;1014.3;60.08;22000;15144.17;0
23;21.66;19;0;120;4.1;1012.85;1012.4;1013.3;73.08;22000;11015.83;0
25;22.39;18.8;0;151;4.6;1014.9;1014.6;1015.2;71.84;22000;11318.75;0
23;21.46;19;0;221.67;4.6;1016.1;1015.5;1016.7;71.33;11400;12853.18;0
23.1;21.81;18.6;0;230;4.6;1014.85;1014.7;1015;55.77;19890;13554.17;0
23;21.08;18;0;238.18;8.2;1010.95;1010.8;1011.1;71.35;22000;13554.17;0
23;21.12;17.2;0;243.64;6.2;1014.5;1013.2;1015.8;72.6;17257.78;13762.27;0
23;21.38;18;0;239;7.2;1017.25;1016.5;1018;72.23;22000;13326.67;0
24;21.74;17.5;0;221.43;4.1;1018.75;1017.7;1019.8;74.07;22000;12910;0
23.3;22;19;0;198.89;5.1;1019;1018.4;1019.6;80.47;22000;13554.17;0
24;22.12;19;0;180;5.1;1018.55;1018.1;1019;75.86;22000;13023.75;0
24;22.32;20;0;191.25;5.1;1018.3;1017.3;1019.3;73.65;22000;13440.42;0
24.5;22.03;18.9;0;232.5;4.6;1017.4;1017.1;1017.7;78.18;20209.17;12720.83;0
25;22.43;18.7;0;235.56;8.7;1017;1016.2;1017.8;71.19;22000;12720.83;0
24;22.06;18.2;0;172.86;4.1;1018.15;1017.7;1018.6;70.76;22000;15220.83;0
26;22.14;18.3;0;172;3.6;1018.05;1017.8;1018.3;70.15;22000;18012;0
26;22.65;18.2;0;235.71;7.7;1017.2;1017.1;1017.3;69.94;22000;18012;0
25;22.41;20;0;168.75;3.1;1017.7;1016.6;1018.8;82.94;18917.14;15220.83;0
26;23.51;20;0;231.11;4.6;1019.9;1019.3;1020.5;73.76;19351.25;17398.64;0
26;23.93;20.1;0;205.56;4.1;1021.05;1020.8;1021.3;71.08;22000;15220.83;0
26;23.83;20;0;234;4.6;1020.9;1020.9;1020.9;72.81;22000;15220.83;0
27;24.43;20.8;0;237.27;4.1;1018.2;1018.1;1018.3;68.07;22000;13554.17;0
26;24.13;20.2;0;224.44;4.6;1016.3;1016.1;1016.5;70.35;22000;12608.85;0
25;23.42;20;0;232.5;6.7;1016.95;1016.5;1017.4;77.68;22000;12720.83;0
25;23.18;20;0;230;4.1;1017.65;1017;1018.3;74.98;22000;13739;0
25;23.48;20.7;0;206.67;6.2;1016.65;1016.1;1017.2;75.73;22000;12720.83;0
27;23.7;20.8;0;230.91;3.1;1017;1015.9;1018.1;79.02;15782.86;12935.45;0
27;23.81;20.7;0;186.67;3.1;1018.45;1017.4;1019.5;77.26;22000;12602.5;0
26;23.81;20;0;210;4.6;1019.4;1019.4;1019.4;77.97;18878.57;10729;0
27;24.35;20.7;0;225;3.6;1018.6;1018.2;1019;66.82;19572.73;9918.18;0
25;23.2;19.5;0;224;5.1;1018.5;1018.3;1018.7;74.06;19572.73;14083.33;0
26;23.21;19.6;0;240;4.6;1018.85;1018.3;1019.4;66.26;19572.73;14916.67;0
25;23.26;19.6;0;247.5;6.2;1019.4;1019.3;1019.5;72.51;22000;17152.08;0
26;23.47;21;0;218.57;5.1;1017.65;1017.1;1018.2;74.72;13993.75;15739;0
26;23.54;19.6;0;233.33;4.6;1019.8;1019.2;1020.4;75.09;22000;14711.82;0
27;24.25;22;0;217.14;5.1;1020.6;1019.2;1022;68.13;19572.73;11583.33;0
26;23.75;20.3;0;217.14;3.1;1018.05;1017.8;1018.3;74.22;19572.73;12416.67;0
26;24.15;21;0;222;2.6;1015;1015;1015;69.69;19572.73;10741.67;0
27;24.76;20.9;0;210;4.1;1013.5;1013.1;1013.9;66.33;22000;12530.42;0
25;23.53;21;0;200;4.6;1017.15;1016.6;1017.7;76.35;22000;11447.73;0
26;23.24;21;0;230;4.6;1017.05;1016.4;1017.7;75.28;16612.5;13440.42;0
26;24.09;21;0;231.11;3.6;1016.2;1015.4;1017;72.23;22000;13288.33;0
30;25.85;22;0;230;3.1;1015.95;1015;1016.9;65.33;22000;11447.73;0
32;28.82;25;0;224;3.6;1015;1014.5;1015.5;41.48;19572.73;13250;0
33;29.6;24.6;0;211.67;3.6;1013.2;1013.1;1013.3;41.57;22000;11281.82;0
